Day,Month,Year,Hour,No Image or Poor Image,Low/Mid Clouds (%),High Cirrus (%),Long-lived Contrails (Count),Contrail-Cirrus (Count),Day Low/Mid,Day Count Cirrs,Day Count Cont LL,Day Count Cont-Cirrus,,,,,,,,,,,,,,,,,,,,
24,10,22,8,,100,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
24,10,22,7,,100,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
24,10,22,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,10,22,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,10,22,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,10,22,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,10,22,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,10,22,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,10,22,24,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,10,22,23,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,10,22,22,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,10,22,21,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,10,22,20,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,10,22,19,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,10,22,18,,100,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,
23,10,22,17,,100,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
23,10,22,16,,100,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
23,10,22,15,,100,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
23,10,22,14,,100,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
23,10,22,13,,100,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
23,10,22,12,,100,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
23,10,22,11,,100,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
23,10,22,10,,100,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
23,10,22,9,,90,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
23,10,22,8,,80,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
23,10,22,7,,60,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
23,10,22,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,10,22,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,10,22,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,10,22,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,10,22,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,10,22,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,10,22,24,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,10,22,23,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,10,22,22,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,10,22,21,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,10,22,20,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,10,22,19,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,10,22,18,,0,70,1,0,1,1,1,0,,,,,,,,,,,,,,,,,,,,
22,10,22,17,,100,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
22,10,22,16,,0,30,0,0,,,,,,,,,,,,,,,,,,,,,,,,
22,10,22,15,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
22,10,22,14,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
22,10,22,13,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
22,10,22,12,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
22,10,22,11,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
22,10,22,10,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
22,10,22,9,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
22,10,22,8,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
22,10,22,7,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
22,10,22,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,10,22,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,10,22,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,10,22,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,10,22,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,10,22,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,10,22,24,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,10,22,23,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,10,22,22,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,10,22,21,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,10,22,20,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,10,22,19,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,10,22,18,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
21,10,22,17,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
21,10,22,16,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
21,10,22,15,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
21,10,22,14,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
21,10,22,13,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
21,10,22,12,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
21,10,22,11,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
21,10,22,10,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
21,10,22,9,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
21,10,22,8,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
21,10,22,7,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
21,10,22,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,10,22,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,10,22,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,10,22,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,10,22,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,10,22,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,10,22,24,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,10,22,23,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,10,22,22,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,10,22,21,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,10,22,20,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,10,22,19,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,10,22,18,,70,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,
20,10,22,17,,50,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
20,10,22,16,,80,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
20,10,22,15,,50,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
20,10,22,14,,60,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
20,10,22,13,,30,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
20,10,22,12,,20,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
20,10,22,11,,5,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
20,10,22,10,,40,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
20,10,22,9,,20,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
20,10,22,8,,10,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
20,10,22,7,,10,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
20,10,22,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,10,22,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,10,22,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,10,22,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,10,22,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,10,22,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,10,22,24,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,10,22,23,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,10,22,22,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,10,22,21,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,10,22,20,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,10,22,19,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,10,22,18,,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,
19,10,22,17,,30,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
19,10,22,16,,20,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
19,10,22,15,,50,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
19,10,22,14,,80,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
19,10,22,13,,40,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
19,10,22,12,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
19,10,22,11,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
19,10,22,10,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
19,10,22,9,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
19,10,22,8,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
19,10,22,7,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
19,10,22,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,10,22,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,10,22,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,10,22,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,10,22,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,10,22,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,10,22,24,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,10,22,23,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,10,22,22,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,10,22,21,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,10,22,20,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,10,22,19,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,10,22,18,,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,
18,10,22,17,,30,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
18,10,22,16,,30,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
18,10,22,15,,50,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
18,10,22,14,,90,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
18,10,22,13,,30,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
18,10,22,12,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
18,10,22,11,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
18,10,22,10,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
18,10,22,9,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
18,10,22,8,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
18,10,22,7,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
18,10,22,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,10,22,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,10,22,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,10,22,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,10,22,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,10,22,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,10,22,24,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,10,22,23,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,10,22,22,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,10,22,21,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,10,22,20,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,10,22,19,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,10,22,18,,10,0,0,0,1,1,0,0,,,,,,,,,,,,,,,,,,,,
17,10,22,17,,90,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
17,10,22,16,,90,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
17,10,22,15,,90,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
17,10,22,14,,80,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
17,10,22,13,,70,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
17,10,22,12,,10,80,0,0,,,,,,,,,,,,,,,,,,,,,,,,
17,10,22,11,,10,80,0,0,,,,,,,,,,,,,,,,,,,,,,,,
17,10,22,10,,100,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
17,10,22,9,,100,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
17,10,22,8,,100,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
17,10,22,7,,100,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
17,10,22,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,10,22,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,10,22,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,10,22,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,10,22,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,10,22,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,10,22,24,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,10,22,23,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,10,22,22,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,10,22,21,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,10,22,20,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,10,22,19,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,10,22,18,,100,0,0,0,1,1,0,1,,,,,,,,,,,,,,,,,,,,
16,10,22,17,,100,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
16,10,22,16,,100,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
16,10,22,15,,50,10,0,0,,,,,,,,,,,,,,,,,,,,,,,,
16,10,22,14,,0,20,0,1,,,,,,,,,,,,,,,,,,,,,,,,
16,10,22,13,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
16,10,22,12,,90,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
16,10,22,11,,100,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
16,10,22,10,,100,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
16,10,22,9,,100,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
16,10,22,8,,90,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
16,10,22,7,,90,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
16,10,22,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,10,22,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,10,22,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,10,22,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,10,22,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,10,22,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,10,22,24,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,10,22,23,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,10,22,22,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,10,22,21,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,10,22,20,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,10,22,19,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,10,22,18,,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,
15,10,22,17,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
15,10,22,16,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
15,10,22,15,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
15,10,22,14,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
15,10,22,13,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
15,10,22,12,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
15,10,22,11,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
15,10,22,10,,0,40,0,0,,,,,,,,,,,,,,,,,,,,,,,,
15,10,22,9,,0,30,0,0,,,,,,,,,,,,,,,,,,,,,,,,
15,10,22,8,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
15,10,22,7,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
15,10,22,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,10,22,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,10,22,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,10,22,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,10,22,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,10,22,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,10,22,24,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,10,22,23,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,10,22,22,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,10,22,21,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,10,22,20,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,10,22,19,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,10,22,18,,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,
14,10,22,17,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
14,10,22,16,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
14,10,22,15,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
14,10,22,14,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
14,10,22,13,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
14,10,22,12,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
14,10,22,11,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
14,10,22,10,,50,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
14,10,22,9,,40,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
14,10,22,8,,80,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
14,10,22,7,,90,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
14,10,22,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,10,22,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,10,22,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,10,22,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,10,22,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,10,22,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,10,22,24,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,10,22,23,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,10,22,22,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,10,22,21,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,10,22,20,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,10,22,19,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,10,22,18,,90,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,
13,10,22,17,,100,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
13,10,22,16,,110,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
13,10,22,15,,100,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
13,10,22,14,,100,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
13,10,22,13,,100,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
13,10,22,12,,100,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
13,10,22,11,,100,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
13,10,22,10,,100,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
13,10,22,9,,100,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
13,10,22,8,,100,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
13,10,22,7,,100,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
13,10,22,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,10,22,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,10,22,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,10,22,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,10,22,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,10,22,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,10,22,24,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,10,22,23,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,10,22,22,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,10,22,21,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,10,22,20,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,10,22,19,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,10,22,18,,70,0,0,0,1,1,1,1,,,,,,,,,,,,,,,,,,,,
12,10,22,17,,90,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
12,10,22,16,,90,20,1,0,,,,,,,,,,,,,,,,,,,,,,,,
12,10,22,15,,0,40,2,1,,,,,,,,,,,,,,,,,,,,,,,,
12,10,22,14,,0,70,0,0,,,,,,,,,,,,,,,,,,,,,,,,
12,10,22,13,,0,80,0,3,,,,,,,,,,,,,,,,,,,,,,,,
12,10,22,12,,0,90,0,0,,,,,,,,,,,,,,,,,,,,,,,,
12,10,22,11,,0,70,0,3,,,,,,,,,,,,,,,,,,,,,,,,
12,10,22,10,,0,70,0,2,,,,,,,,,,,,,,,,,,,,,,,,
12,10,22,9,,0,60,4,5,,,,,,,,,,,,,,,,,,,,,,,,
12,10,22,8,,0,30,2,1,,,,,,,,,,,,,,,,,,,,,,,,
12,10,22,7,,0,30,1,0,,,,,,,,,,,,,,,,,,,,,,,,
12,10,22,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,10,22,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,10,22,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,10,22,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,10,22,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,10,22,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,10,22,24,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,10,22,23,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,10,22,22,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,10,22,21,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,10,22,20,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,10,22,19,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,10,22,18,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
11,10,22,17,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
11,10,22,16,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
11,10,22,15,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
11,10,22,14,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
11,10,22,13,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
11,10,22,12,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
11,10,22,11,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
11,10,22,10,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
11,10,22,9,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
11,10,22,8,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
11,10,22,7,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
11,10,22,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,10,22,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,10,22,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,10,22,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,10,22,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,10,22,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,10,22,24,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,10,22,23,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,10,22,22,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,10,22,21,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,10,22,20,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,10,22,19,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,10,22,18,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
10,10,22,17,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
10,10,22,16,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
10,10,22,15,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
10,10,22,14,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
10,10,22,13,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
10,10,22,12,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
10,10,22,11,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
10,10,22,10,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
10,10,22,9,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
10,10,22,8,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
10,10,22,7,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
10,10,22,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,10,22,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,10,22,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,10,22,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,10,22,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,10,22,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,10,22,24,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,10,22,23,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,10,22,22,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,10,22,21,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,10,22,20,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
